id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,start-position,end-position,r
1105844,ENSG00000213337,30720,ANKRD39,ankyrin repeat domain 39,51239,2,n/a,n/a,0.563
279846149,ENSG00000230625,0,ZMYM2-IT1,ZMYM2 intronic transcript 1 (non-protein coding),0,13,n/a,n/a,0.563
1098941,ENSG00000166946,23336,CCNDBP1,cyclin D-type binding-protein 1,23582,15,n/a,n/a,0.563
1093651,ENSG00000133256,5126,PDE6B,"phosphodiesterase 6B, cGMP-specific, rod, beta",5158,4,n/a,n/a,0.563
279897123,ENSG00000235121,0,RP11-90L20.2,RP11-90L20.2,0,1,n/a,n/a,0.563
1092118,ENSG00000121905,3188,HPCA,hippocalcin,3208,1,n/a,n/a,0.563
279913628,ENSG00000236711,0,SMAD9-AS1,SMAD9 antisense RNA 1 (non-protein coding),0,13,n/a,n/a,0.563
1100686,ENSG00000174567,79249,GOLT1A,golgi transport 1A,127845,1,n/a,n/a,0.563
1103331,ENSG00000187589,0,TERF1P2,telomeric repeat binding factor (NIMA-interacting) 1 pseudogene 2,0,18,n/a,n/a,0.562
1088337,ENSG00000079337,10264,RAPGEF3,Rap guanine nucleotide exchange factor (GEF) 3,10411,12,n/a,n/a,0.562
280116788,ENSG00000258515,0,RP11-203M5.7,RP11-203M5.7,0,14,n/a,n/a,0.562
1103350,ENSG00000187664,126373,HAPLN4,hyaluronan and proteoglycan link protein 4,404037,19,n/a,n/a,0.562
1105517,ENSG00000205592,0,MUC19,"mucin 19, oligomeric",0,12,n/a,n/a,0.562
280091097,ENSG00000255882,0,RP11-290C10.1,RP11-290C10.1,0,12,n/a,n/a,0.562
1090702,ENSG00000110723,22841,EXPH5,exophilin 5,23086,11,n/a,n/a,0.562
1105365,ENSG00000205041,1015671,AC118344.1,NINP6167Uncharacterized protein,100507646,19,n/a,n/a,0.562
279981599,ENSG00000244050,0,RP11-266K4.1,RP11-266K4.1,0,12,n/a,n/a,0.562
1096748,ENSG00000154803,83614,FLCN,folliculin,201163,17,n/a,n/a,0.562
279868370,ENSG00000232618,0,RP11-439L18.1,RP11-439L18.1,0,6,n/a,n/a,0.562
1100556,ENSG00000173846,1254,PLK3,polo-like kinase 3,1263,1,n/a,n/a,0.562
280067358,ENSG00000254187,0,CTB-78F1.1,CTB-78F1.1,0,5,n/a,n/a,0.562
1095481,ENSG00000144355,1733,DLX1,distal-less homeobox 1,1745,2,n/a,n/a,0.562
1104918,ENSG00000203799,85726,CCDC162P,"coiled-coil domain containing 162, pseudogene",221262,6,n/a,n/a,0.562
280119453,ENSG00000258666,0,RP11-638I2.8,RP11-638I2.8,0,14,n/a,n/a,0.562
279782300,ENSG00000224945,0,RP11-82L18.2,RP11-82L18.2,0,9,n/a,n/a,0.561
1095926,ENSG00000147604,6097,RPL7,ribosomal protein L7,6129,8,n/a,n/a,0.561
1092248,ENSG00000123104,3684,ITPR2,"inositol 1,4,5-trisphosphate receptor, type 2",3709,12,n/a,n/a,0.561
279763001,ENSG00000223343,0,RP13-131K19.2,RP13-131K19.2,0,3,n/a,n/a,0.561
1105683,ENSG00000206549,28857,PRSS50,"protease, serine, 50",29122,3,n/a,n/a,0.561
279885155,ENSG00000234084,0,RP3-388E23.2,RP3-388E23.2,0,6,n/a,n/a,0.561
279850930,ENSG00000231082,0,RP11-514F8.2,RP11-514F8.2,0,10,n/a,n/a,0.561
279942720,ENSG00000239763,0,AC009120.3,AC009120.3,0,16,n/a,n/a,0.561
280091621,ENSG00000255958,0,RP11-656E20.5,RP11-656E20.5,0,12,n/a,n/a,0.561
279790310,ENSG00000225658,0,TAF13P2,"TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 18kDa pseudogene 2",0,2,n/a,n/a,0.561
1103754,ENSG00000189195,94377,BTBD8,BTB (POZ) domain containing 8,284697,1,n/a,n/a,0.561
279818690,ENSG00000228183,0,GS1-279B7.1,GS1-279B7.1,0,1,n/a,n/a,0.561
279865104,ENSG00000232310,0,RP11-557H15.4,RP11-557H15.4,0,6,n/a,n/a,0.561
1091296,ENSG00000115282,41025,TTC31,tetratricopeptide repeat domain 31,64427,2,n/a,n/a,0.561
1107896,ENSG00000231793,0,DOC2GP,"double C2-like domains, gamma, pseudogene",0,11,n/a,n/a,0.561
279932521,ENSG00000238318,0,snoU13,Small nucleolar RNA U13,0,4,n/a,n/a,0.56
1096537,ENSG00000152977,7502,ZIC1,Zic family member 1,7545,3,n/a,n/a,0.56
279894809,ENSG00000234912,1000896,LINC00338,long intergenic non-protein coding RNA 338,654434,17,n/a,n/a,0.56
280109859,ENSG00000257904,0,RP11-269C4.2,RP11-269C4.2,0,14,n/a,n/a,0.56
1095824,ENSG00000146910,94714,CNPY1,canopy 1 homolog (zebrafish),285888,7,n/a,n/a,0.56
280059237,ENSG00000253629,0,KB-1107E3.1,KB-1107E3.1,0,8,n/a,n/a,0.56
280125581,ENSG00000259017,0,RP11-561B11.6,RP11-561B11.6,0,14,n/a,n/a,0.56
280049249,ENSG00000252699,0,SNORA21,Small nucleolar RNA SNORA21,0,17,n/a,n/a,0.56
279802791,ENSG00000226752,90086,RP11-27I1.2,RP11-27I1.2,253039,9,n/a,n/a,0.56
1099308,ENSG00000168385,4709,2-Sep,septin 2,4735,2,n/a,n/a,0.56
279917274,ENSG00000237015,0,CTA-984G1.5,CTA-984G1.5,0,22,n/a,n/a,0.56
1102893,ENSG00000185684,110356,EP400NL,EP400 N-terminal like,347918,12,n/a,n/a,0.56
1104472,ENSG00000198010,9103,DLGAP2,"discs, large (Drosophila) homolog-associated protein 2",9228,8,n/a,n/a,0.56
1098341,ENSG00000164600,40610,NEUROD6,neurogenic differentiation 6,63974,7,n/a,n/a,0.56
1100034,ENSG00000171475,80592,WIPF2,"WAS/WASL interacting protein family, member 2",147179,17,n/a,n/a,0.559
1096104,ENSG00000149196,30981,C11orf73,chromosome 11 open reading frame 73,51501,11,n/a,n/a,0.559
279670386,ENSG00000203630,0,AL136531.1,AL136531.1,0,20,n/a,n/a,0.559
279794843,ENSG00000226038,0,PPIAP21,peptidylprolyl isomerase A (cyclophilin A) pseudogene 21,0,20,n/a,n/a,0.559
280077120,ENSG00000254870,0,ATP6V1G2-DDX39B,ATP6V1G2-DDX39B readthrough (non-protein coding),0,6,n/a,n/a,0.559
1102488,ENSG00000184012,7070,TMPRSS2,"transmembrane protease, serine 2",7113,21,n/a,n/a,0.559
279942985,ENSG00000239793,0,RP11-109G23.1,RP11-109G23.1,0,4,n/a,n/a,0.559
1102592,ENSG00000184445,9591,KNTC1,kinetochore associated 1,9735,12,n/a,n/a,0.559
279903503,ENSG00000235731,0,AC124997.1,AC124997.1,0,15,n/a,n/a,0.559
1108921,ENSG00000239887,125289,C1orf226,chromosome 1 open reading frame 226,400793,1,n/a,n/a,0.559
280007198,ENSG00000248890,165295,RP11-291L15.2,RP11-291L15.2,646576,4,n/a,n/a,0.559
279861482,ENSG00000231994,0,AC005152.1,AC005152.1,0,17,n/a,n/a,0.559
1097725,ENSG00000162601,77527,MYSM1,"Myb-like, SWIRM and MPN domains 1",114803,1,n/a,n/a,0.559
279871535,ENSG00000232887,0,AC006466.5,AC006466.5,0,7,n/a,n/a,0.559
279874261,ENSG00000233110,0,RP11-301L8.2,RP11-301L8.2,0,4,n/a,n/a,0.559
1087994,ENSG00000070610,36977,GBA2,"glucosidase, beta (bile acid) 2",57704,9,n/a,n/a,0.558
279710296,ENSG00000207964,0,MIR628,microRNA 628,0,15,n/a,n/a,0.558
1093516,ENSG00000132518,2983,GUCY2D,"guanylate cyclase 2D, membrane (retina-specific)",3000,17,n/a,n/a,0.558
1104452,ENSG00000197956,6244,S100A6,S100 calcium binding protein A6,6277,1,n/a,n/a,0.558
279936730,ENSG00000238995,0,snoU13,Small nucleolar RNA U13,0,11,n/a,n/a,0.558
1096617,ENSG00000153790,79684,C7orf31,chromosome 7 open reading frame 31,136895,7,n/a,n/a,0.558
1104098,ENSG00000196900,123391,C5orf48,chromosome 5 open reading frame 48,389320,5,n/a,n/a,0.558
1099481,ENSG00000169116,25598,PARM1,prostate androgen-regulated mucin-like protein 1,25849,4,n/a,n/a,0.558
279929214,ENSG00000238034,0,RP5-1185K9.1,RP5-1185K9.1,0,20,n/a,n/a,0.558
1092854,ENSG00000127666,80674,TICAM1,toll-like receptor adaptor molecule 1,148022,19,n/a,n/a,0.558
280037177,ENSG00000251323,0,RP11-452H21.4,RP11-452H21.4,0,11,n/a,n/a,0.558
279748938,ENSG00000219361,0,RP11-250B2.2,RP11-250B2.2,0,6,n/a,n/a,0.558
1103008,ENSG00000186115,8463,CYP4F2,"cytochrome P450, family 4, subfamily F, polypeptide 2",8529,19,n/a,n/a,0.558
1091616,ENSG00000117480,2151,FAAH,fatty acid amide hydrolase,2166,1,n/a,n/a,0.558
279743644,ENSG00000215933,0,BX119917.1,BX119917.1,0,X,n/a,n/a,0.558
279736241,ENSG00000215022,0,RP1-257A7.4,RP1-257A7.4,0,6,n/a,n/a,0.558
1098306,ENSG00000164418,2881,GRIK2,"glutamate receptor, ionotropic, kainate 2",2898,6,n/a,n/a,0.558
1097269,ENSG00000159231,870,CBR3,carbonyl reductase 3,874,21,n/a,n/a,0.558
279750919,ENSG00000220744,0,RP3-351K20.4,RP3-351K20.4,0,6,n/a,n/a,0.558
280089804,ENSG00000255748,0,AC226150.4,Uncharacterized protein,0,12,n/a,n/a,0.558
1098355,ENSG00000164645,85539,C7orf62,chromosome 7 open reading frame 62,219557,7,n/a,n/a,0.557
1108593,ENSG00000236334,151239,PPIAL4G,peptidylprolyl isomerase A (cyclophilin A)-like 4G,644591,1,n/a,n/a,0.557
280107609,ENSG00000257681,0,RP11-341G23.4,RP11-341G23.4,0,12,n/a,n/a,0.557
1098034,ENSG00000163632,79504,C3orf49,chromosome 3 open reading frame 49,132200,3,n/a,n/a,0.557
280090815,ENSG00000255853,0,RP11-407A16.1,RP11-407A16.1,0,12,n/a,n/a,0.557
1099199,ENSG00000167964,25586,RAB26,"RAB26, member RAS oncogene family",25837,16,n/a,n/a,0.557
1093863,ENSG00000134759,34539,ELP2,elongation protein 2 homolog (S. cerevisiae),55250,18,n/a,n/a,0.557
279819652,ENSG00000228270,0,RP11-254K3.1,RP11-254K3.1,0,10,n/a,n/a,0.557
1092898,ENSG00000128191,33778,DGCR8,DiGeorge syndrome critical region gene 8,54487,22,n/a,n/a,0.557
279949710,ENSG00000240556,0,RP11-479I1.4,RP11-479I1.4,0,X,n/a,n/a,0.557
279827974,ENSG00000228999,0,AC068490.1,AC068490.1,0,2,n/a,n/a,0.557
1092176,ENSG00000122497,25581,NBPF14,"neuroblastoma breakpoint family, member 14",25832,1,n/a,n/a,0.557
1100093,ENSG00000171722,94373,C1orf111,chromosome 1 open reading frame 111,284680,1,n/a,n/a,0.557
1092563,ENSG00000125459,34443,MSTO1,misato homolog 1 (Drosophila),55154,1,n/a,n/a,0.557
1092954,ENSG00000128604,3638,IRF5,interferon regulatory factor 5,3663,7,n/a,n/a,0.556
1103330,ENSG00000187583,58280,PLEKHN1,"pleckstrin homology domain containing, family N member 1",84069,1,n/a,n/a,0.556
1091002,ENSG00000112761,8761,WISP3,WNT1 inducible signaling pathway protein 3,8838,6,n/a,n/a,0.556
1096341,ENSG00000151491,2044,EPS8,epidermal growth factor receptor pathway substrate 8,2059,12,n/a,n/a,0.556
279879409,ENSG00000233562,0,RP11-548N1.1,RP11-548N1.1,0,1,n/a,n/a,0.556
1087818,ENSG00000065717,7046,TLE2,"transducin-like enhancer of split 2 (E(sp1) homolog, Drosophila)",7089,19,n/a,n/a,0.556
279861453,ENSG00000231992,0,RP11-57H12.2,RP11-57H12.2,0,1,n/a,n/a,0.556
1089247,ENSG00000100650,6394,SRSF5,serine/arginine-rich splicing factor 5,6430,14,n/a,n/a,0.556
1099452,ENSG00000168970,1016985,JMJD7-PLA2G4B,JMJD7-PLA2G4B readthrough,100137049,15,n/a,n/a,0.556
1093871,ENSG00000134802,28751,SLC43A3,"solute carrier family 43, member 3",29015,11,n/a,n/a,0.556
280092416,ENSG00000256037,0,RP11-473M14.2,RP11-473M14.2,0,12,n/a,n/a,0.556
1099120,ENSG00000167676,169708,PLIN4,perilipin 4,729359,19,n/a,n/a,0.556
1099313,ENSG00000168395,58499,ING5,"inhibitor of growth family, member 5",84289,2,n/a,n/a,0.556
1095169,ENSG00000142513,60304,ACPT,"acid phosphatase, testicular",93650,19,n/a,n/a,0.556
1096752,ENSG00000154832,29818,CXXC1,CXXC finger protein 1,30827,18,n/a,n/a,0.556
280070719,ENSG00000254428,0,RP11-110I1.11,RP11-110I1.11,0,11,n/a,n/a,0.556
1104434,ENSG00000197914,8304,HIST1H4K,"histone cluster 1, H4k",8362,6,n/a,n/a,0.556
280025700,ENSG00000250404,0,AC090587.2,AC090587.2,0,11,n/a,n/a,0.556
279939209,ENSG00000239351,0,RP11-651P23.6,RP11-651P23.6,0,3,n/a,n/a,0.556
1100539,ENSG00000173727,0,AP000769.1,Putative ubiquitin-like protein FUBI-like protein ENSP00000310146,0,11,n/a,n/a,0.556
280011716,ENSG00000249302,0,FTH1P24,"ferritin, heavy polypeptide 1 pseudogene 24",0,4,n/a,n/a,0.555
280100248,ENSG00000256973,0,RP11-359J14.2,RP11-359J14.2,0,12,n/a,n/a,0.555
1095004,ENSG00000141219,34317,C17orf80,chromosome 17 open reading frame 80,55028,17,n/a,n/a,0.555
279857430,ENSG00000231655,0,AC011742.3,AC011742.3,0,2,n/a,n/a,0.555
279814366,ENSG00000227770,0,AC009229.4,AC009229.4,0,2,n/a,n/a,0.555
280050068,ENSG00000252817,0,AL590431.1,AL590431.1,0,1,n/a,n/a,0.555
279726157,ENSG00000213950,0,RPS10P2,ribosomal protein S10 pseudogene 2,0,20,n/a,n/a,0.555
1091115,ENSG00000113716,22748,HMGXB3,HMG box domain containing 3,22993,5,n/a,n/a,0.555
279657553,ENSG00000199411,0,SNORD62,Small nucleolar RNA SNORD62,0,9,n/a,n/a,0.555
280119390,ENSG00000258662,0,RP11-588P7.2,RP11-588P7.2,0,14,n/a,n/a,0.555
1105819,ENSG00000213139,1416,CRYGS,"crystallin, gamma S",1427,3,n/a,n/a,0.555
1097308,ENSG00000159496,92375,RGL4,ral guanine nucleotide dissociation stimulator-like 4,266747,22,n/a,n/a,0.555
279940170,ENSG00000239455,0,RP11-561O4.1,RP11-561O4.1,0,3,n/a,n/a,0.555
1087577,ENSG00000053108,22860,FSTL4,follistatin-like 4,23105,5,n/a,n/a,0.555
1102052,ENSG00000182223,108013,ZAR1,zygote arrest 1,326340,4,n/a,n/a,0.555
279493652,ENSG00000179141,171251,MTUS2-AS1,MTUS2 antisense RNA 1 (non-protein coding),100874107,13,n/a,n/a,0.555
279959532,ENSG00000241735,85674,FABP5P3,fatty acid binding protein 5 pseudogene 3,220832,7,n/a,n/a,0.554
279818260,ENSG00000228141,109600,AC105339.1,AC105339.1,338963,15,n/a,n/a,0.554
280012105,ENSG00000249328,0,RP11-26J3.1,RP11-26J3.1,0,8,n/a,n/a,0.554
1088822,ENSG00000091831,2084,ESR1,estrogen receptor 1,2099,6,n/a,n/a,0.554
279915080,ENSG00000236830,157122203,AP000689.8,AP000689.8,100506428,21,n/a,n/a,0.554
1103361,ENSG00000187699,58491,C2orf88,chromosome 2 open reading frame 88,84281,2,n/a,n/a,0.554
280013837,ENSG00000249478,0,CTB-49A3.5,CTB-49A3.5,0,5,n/a,n/a,0.554
279793944,ENSG00000225953,80901,AC017096.1,AC017096.1,150538,2,n/a,n/a,0.554
279595520,ENSG00000189229,0,AC069277.2,AC069277.2,0,3,n/a,n/a,0.554
279732828,ENSG00000214727,0,RP5-983L19.1,RP5-983L19.1,0,22,n/a,n/a,0.554
280088496,ENSG00000255608,0,RP3-377H17.2,RP3-377H17.2,0,12,n/a,n/a,0.554
1098054,ENSG00000163686,36680,ABHD6,abhydrolase domain containing 6,57406,3,n/a,n/a,0.554
1100612,ENSG00000174151,94354,CYB561D1,cytochrome b-561 domain containing 1,284613,1,n/a,n/a,0.554
1100366,ENSG00000172888,94523,ZNF621,zinc finger protein 621,285268,3,n/a,n/a,0.554
279854168,ENSG00000231365,0,RP11-418J17.1,RP11-418J17.1,0,1,n/a,n/a,0.554
279958819,ENSG00000241651,0,RP11-214O14.1,RP11-214O14.1,0,4,n/a,n/a,0.554
1104703,ENSG00000198722,10350,UNC13B,unc-13 homolog B (C. elegans),10497,9,n/a,n/a,0.554
279977604,ENSG00000243675,0,RP11-379F4.1,RP11-379F4.1,0,3,n/a,n/a,0.554
279927743,ENSG00000237911,0,SRP68P3,signal recognition particle 68kDa pseudogene 3,0,17,n/a,n/a,0.553
1094046,ENSG00000135709,9620,KIAA0513,KIAA0513,9764,16,n/a,n/a,0.553
279170933,ENSG00000147160,81428,AWAT2,acyl-CoA wax alcohol acyltransferase 2,158835,X,n/a,n/a,0.553
279942999,ENSG00000239795,0,AC109826.2,AC109826.2,0,2,n/a,n/a,0.553
280039457,ENSG00000251495,0,PPIAP11,peptidylprolyl isomerase A (cyclophilin A) pseudogene 11,0,5,n/a,n/a,0.553
1087604,ENSG00000054690,36748,PLEKHH1,"pleckstrin homology domain containing, family H (with MyTH4 domain) member 1",57475,14,n/a,n/a,0.553
280097783,ENSG00000256667,10590,RP11-904M10.1,RP11-904M10.1,10748,12,n/a,n/a,0.553
1105975,ENSG00000214043,80389,RP5-944M2.3,RP5-944M2.3,100128554,12,n/a,n/a,0.553
1097817,ENSG00000162913,149577,C1orf145,chromosome 1 open reading frame 145,574407,1,n/a,n/a,0.553
279666520,ENSG00000202058,0,7SK,7SK RNA,0,22,n/a,n/a,0.553
1102958,ENSG00000185946,34888,RNPC3,"RNA-binding region (RNP1, RRM) containing 3",55599,1,n/a,n/a,0.553
280131123,ENSG00000259335,0,RP11-516C1.2,RP11-516C1.2,0,15,n/a,n/a,0.553
1098962,ENSG00000167037,79363,SGSM1,small G protein signaling modulator 1,129049,22,n/a,n/a,0.553
1103527,ENSG00000188321,58728,ZNF559,zinc finger protein 559,84527,19,n/a,n/a,0.552
279767653,ENSG00000223745,0,RP4-717I23.3,RP4-717I23.3,0,1,n/a,n/a,0.552
279740896,ENSG00000215513,180884,PI4KAP1,"phosphatidylinositol 4-kinase, catalytic, alpha pseudogene 1",728233,22,n/a,n/a,0.552
1088163,ENSG00000075142,6677,SRI,sorcin,6717,7,n/a,n/a,0.552
279990759,ENSG00000245667,0,RP5-940J5.8,RP5-940J5.8,0,12,n/a,n/a,0.552
1099303,ENSG00000168348,58882,INSM2,insulinoma-associated 2,84684,14,n/a,n/a,0.552
280009971,ENSG00000249137,0,RP11-554A11.3,RP11-554A11.3,0,11,n/a,n/a,0.552
279928840,ENSG00000237998,0,RP11-432J9.5,RP11-432J9.5,0,10,n/a,n/a,0.552
279907913,ENSG00000236163,0,RP11-501I18.2,RP11-501I18.2,0,6,n/a,n/a,0.552
1091038,ENSG00000113108,10161,APBB3,"amyloid beta (A4) precursor protein-binding, family B, member 3",10307,5,n/a,n/a,0.552
279799358,ENSG00000226426,0,RP11-174J11.1,RP11-174J11.1,0,10,n/a,n/a,0.552
279666422,ENSG00000202031,0,SNORD38A,"small nucleolar RNA, C/D box 38A",0,1,n/a,n/a,0.552
1093982,ENSG00000135407,10530,AVIL,advillin,10677,12,n/a,n/a,0.552
1100184,ENSG00000172073,83574,C2orf51,chromosome 2 open reading frame 51,200523,2,n/a,n/a,0.551
1098257,ENSG00000164266,6650,SPINK1,"serine peptidase inhibitor, Kazal type 1",6690,5,n/a,n/a,0.551
279971967,ENSG00000243099,0,AC020983.5,AC020983.5,0,7,n/a,n/a,0.551
1107825,ENSG00000231305,152580,RP11-723O4.2,RP11-723O4.2,653712,3,n/a,n/a,0.551
279984347,ENSG00000244335,0,U52111.1,U52111.1,0,X,n/a,n/a,0.551
279597156,ENSG00000189423,0,AC015818.9,AC015818.9,0,17,n/a,n/a,0.551
1087200,ENSG00000013441,1186,CLK1,CDC-like kinase 1,1195,2,n/a,n/a,0.551
279807038,ENSG00000227083,0,L29074.3,L29074.3,0,X,n/a,n/a,0.551
1095742,ENSG00000146215,125542,CRIP3,cysteine-rich protein 3,401262,6,n/a,n/a,0.551
1104544,ENSG00000198208,57936,RPS6KL1,ribosomal protein S6 kinase-like 1,83694,14,n/a,n/a,0.551
1103785,ENSG00000189366,83592,ALG1L,asparagine-linked glycosylation 1-like,200810,3,n/a,n/a,0.551
1100035,ENSG00000171476,58726,HOPX,HOP homeobox,84525,4,n/a,n/a,0.551
279793145,ENSG00000225889,0,AC074289.1,AC074289.1,0,2,n/a,n/a,0.551
1089189,ENSG00000100427,22964,MLC1,megalencephalic leukoencephalopathy with subcortical cysts 1,23209,22,n/a,n/a,0.551
280017804,ENSG00000249791,0,CTC-428G20.2,CTC-428G20.2,0,5,n/a,n/a,0.551
279977429,ENSG00000243659,0,RP11-4K3__A.3,RP11-4K3__A.3,0,1,n/a,n/a,0.551
1103262,ENSG00000187166,109950,H1FNT,"H1 histone family, member N, testis-specific",341567,12,n/a,n/a,0.55
279665743,ENSG00000201820,0,Y_RNA,Y RNA,0,14,n/a,n/a,0.55
1092481,ENSG00000124721,1757,DNAH8,"dynein, axonemal, heavy chain 8",1769,6,n/a,n/a,0.55
279827453,ENSG00000228956,0,AC144521.1,AC144521.1,0,3,n/a,n/a,0.55
279829957,ENSG00000229186,0,ADAM1,"ADAM metallopeptidase domain 1, pseudogene",0,12,n/a,n/a,0.55
280135304,ENSG00000259563,0,CTD-2329K10.1,CTD-2329K10.1,0,15,n/a,n/a,0.55
279798355,ENSG00000226330,0,RP11-739N20.2,RP11-739N20.2,0,1,n/a,n/a,0.55
279700428,ENSG00000206140,0,TMEM191C,transmembrane protein 191C,0,22,n/a,n/a,0.55
280034611,ENSG00000251136,0,RP11-37B2.1,RP11-37B2.1,0,8,n/a,n/a,0.549
279821354,ENSG00000228404,0,AP001468.58,AP001468.58,0,21,n/a,n/a,0.549
1095864,ENSG00000147174,60601,ACRC,acidic repeat containing,93953,X,n/a,n/a,0.549
1089333,ENSG00000101158,30977,TH1L,TH1-like (Drosophila),51497,20,n/a,n/a,0.549
279855136,ENSG00000231440,0,RP11-467I20.6,RP11-467I20.6,0,1,n/a,n/a,0.549
279665666,ENSG00000201806,0,RNU4-8P,"RNA, U4 small nuclear 8, pseudogene",0,2,n/a,n/a,0.549
279919368,ENSG00000237232,0,ZNF295-AS1,ZNF295 antisense RNA 1 (non-protein coding),0,21,n/a,n/a,0.549
1094972,ENSG00000140987,34214,ZNF434,zinc finger protein 434,54925,16,n/a,n/a,0.549
279949044,ENSG00000240494,0,RP11-192H23.1,RP11-192H23.1,0,17,n/a,n/a,0.549
279752884,ENSG00000221269,1023039,MIR1302-8,microRNA 1302-8,100302223,9,n/a,n/a,0.549
279932347,ENSG00000238288,0,RP11-100G15.4,RP11-100G15.4,0,9,n/a,n/a,0.549
1089377,ENSG00000101307,10180,SIRPB1,signal-regulatory protein beta 1,10326,20,n/a,n/a,0.549
279817830,ENSG00000228097,0,RP11-39K24.12,RP11-39K24.12,0,9,n/a,n/a,0.549
1098399,ENSG00000164821,1657,DEFA4,"defensin, alpha 4, corticostatin",1669,8,n/a,n/a,0.549
279842292,ENSG00000230314,0,RP1-62D2.3,RP1-62D2.3,0,6,n/a,n/a,0.548
1096228,ENSG00000150456,85713,N6AMT2,N-6 adenine-specific DNA methyltransferase 2 (putative),221143,13,n/a,n/a,0.548
1108101,ENSG00000233024,0,RP11-1212A22.4,NPIP-like protein 1,0,16,n/a,n/a,0.548
1086876,ENSG00000001497,57559,LAS1L,LAS1-like (S. cerevisiae),81887,X,n/a,n/a,0.548
279754970,ENSG00000221625,0,AC013283.1,AC013283.1,0,12,n/a,n/a,0.548
279708042,ENSG00000207501,0,U1,U1 spliceosomal RNA,0,1,n/a,n/a,0.548
1102768,ENSG00000185155,58115,MIXL1,Mix paired-like homeobox,83881,1,n/a,n/a,0.548
279819290,ENSG00000228238,0,GS1-304P7.2,GS1-304P7.2,0,1,n/a,n/a,0.548
279533405,ENSG00000183911,0,RPL21P132,ribosomal protein L21 pseudogene 132,0,X,n/a,n/a,0.548
280033330,ENSG00000251011,0,RP11-402L6.1,RP11-402L6.1,0,3,n/a,n/a,0.548
279845324,ENSG00000230555,0,RP11-517P14.2,RP11-517P14.2,0,10,n/a,n/a,0.548
1102854,ENSG00000185522,90344,C11orf35,chromosome 11 open reading frame 35,256329,11,n/a,n/a,0.548
280129415,ENSG00000259236,0,CTD-2611K5.5,CTD-2611K5.5,0,15,n/a,n/a,0.547
279932855,ENSG00000238369,0,snoU13,Small nucleolar RNA U13,0,5,n/a,n/a,0.547
279847923,ENSG00000230805,0,AL132709.1,AL132709.1,0,14,n/a,n/a,0.547
1100855,ENSG00000175463,119467,TBC1D10C,"TBC1 domain family, member 10C",374403,11,n/a,n/a,0.547
279776143,ENSG00000224401,0,RPL7P57,ribosomal protein L7 pseudogene 57,0,X,n/a,n/a,0.547
1100728,ENSG00000174827,5142,PDZK1,PDZ domain containing 1,5174,1,n/a,n/a,0.547
1089193,ENSG00000100441,23106,KHNYN,KH and NYN domain containing,23351,14,n/a,n/a,0.547
1093834,ENSG00000134551,5523,PRH2,proline-rich protein HaeIII subfamily 2,5555,12,n/a,n/a,0.547
1099477,ENSG00000169087,55466,HSPBAP1,HSPB (heat shock 27kDa) associated protein 1,79663,3,n/a,n/a,0.547
1089734,ENSG00000103723,8069,AP3B2,"adaptor-related protein complex 3, beta 2 subunit",8120,15,n/a,n/a,0.547
279873355,ENSG00000233025,0,RP11-401L13.2,RP11-401L13.2,0,7,n/a,n/a,0.547
1093072,ENSG00000129595,40730,EPB41L4A,erythrocyte membrane protein band 4.1 like 4A,64097,5,n/a,n/a,0.547
279686326,ENSG00000204745,0,AC083899.3,AC083899.3,0,2,n/a,n/a,0.547
1105088,ENSG00000204314,1016643,PRRT1,proline-rich transmembrane protein 1,100507547,6,n/a,n/a,0.547
279818226,ENSG00000228139,0,GS1-421I3.4,GS1-421I3.4,0,X,n/a,n/a,0.547
279860862,ENSG00000231940,0,RPS7P3,ribosomal protein S7 pseudogene 3,0,1,n/a,n/a,0.547
1096017,ENSG00000148399,60212,WDR85,WD repeat domain 85,92715,9,n/a,n/a,0.546
1094952,ENSG00000140853,58377,NLRC5,"NLR family, CARD domain containing 5",84166,16,n/a,n/a,0.546
279985204,ENSG00000244425,0,AP000350.3,AP000350.3,0,22,n/a,n/a,0.546
1097008,ENSG00000157119,79469,KBTBD5,kelch repeat and BTB (POZ) domain containing 5,131377,3,n/a,n/a,0.546
1094151,ENSG00000136206,94735,SPDYE1,speedy homolog E1 (Xenopus laevis),285955,7,n/a,n/a,0.546
1089563,ENSG00000102524,10526,TNFSF13B,"tumor necrosis factor (ligand) superfamily, member 13b",10673,13,n/a,n/a,0.546
1103199,ENSG00000186912,4998,P2RY4,"pyrimidinergic receptor P2Y, G-protein coupled, 4",5030,X,n/a,n/a,0.546
1100818,ENSG00000175265,22770,GOLGA8A,"golgin A8 family, member A",23015,15,n/a,n/a,0.546
280099597,ENSG00000256895,0,C21orf116,chromosome 21 open reading frame 116,0,21,n/a,n/a,0.546
